time,Open,High,Low,Close,Volume
2026-05-11 07:00:00,4678.329,4680.287,4672.185,4675.796,4908
2026-05-11 07:30:00,4675.749,4677.977,4664.217,4667.701,4489
2026-05-11 08:00:00,4667.627,4678.613,4664.058,4671.6,5329
2026-05-11 08:30:00,4671.727,4675.286,4666.546,4667.528,3994
2026-05-11 09:00:00,4667.666,4669.859,4656.956,4657.627,4114
2026-05-11 09:30:00,4657.65,4664.895,4650.359,4656.773,4947
2026-05-11 10:00:00,4656.694,4665.841,4656.213,4663.318,3684
2026-05-11 10:30:00,4663.503,4667.188,4660.187,4663.934,3877
2026-05-11 11:00:00,4663.712,4672.402,4663.712,4672.005,3805
2026-05-11 11:30:00,4671.698,4677.247,4670.106,4674.327,4151
2026-05-11 12:00:00,4674.62,4695.266,4667.356,4690.453,8172
2026-05-11 12:30:00,4690.648,4701.066,4686.046,4699.699,8732
2026-05-11 13:00:00,4699.761,4735.634,4698.527,4728.437,12057
2026-05-11 13:30:00,4728.372,4748.571,4728.05,4736.364,12346
2026-05-11 14:00:00,4736.253,4738.563,4718.52,4725.154,8895
2026-05-11 14:30:00,4725.218,4734.046,4715.014,4725.65,9123
2026-05-11 15:00:00,4725.584,4738.156,4722.72,4732.769,5727
2026-05-11 15:30:00,4732.64,4734.73,4724.631,4731.857,5582
2026-05-11 16:00:00,4732.221,4733.51,4722.301,4724.007,4192
2026-05-11 16:30:00,4724.022,4726.072,4707.692,4716.278,7400
2026-05-11 17:00:00,4716.202,4721.727,4715.788,4718.233,4398
2026-05-11 17:30:00,4718.174,4724.559,4717.691,4723.453,2964
2026-05-11 18:00:00,4723.514,4727.551,4720.692,4727.106,3499
2026-05-11 18:30:00,4727.319,4729.42,4724.836,4725.041,2770
2026-05-11 19:00:00,4725.108,4728.408,4723.151,4724.109,3053
2026-05-11 19:30:00,4724.166,4736.398,4722.25,4733.348,3310
2026-05-11 20:00:00,4733.275,4737.803,4729.662,4735.13,2519
2026-05-11 20:30:00,4735.189,4738.569,4732.326,4735.175,1703
2026-05-11 22:00:00,4739.467,4743.63,4737.447,4739.578,2112
2026-05-11 22:30:00,4739.834,4755.12,4738.772,4750.701,2886
2026-05-11 23:00:00,4750.931,4754.773,4745.867,4752.99,2757
2026-05-11 23:30:00,4752.621,4770.005,4751.316,4767.591,3976
2026-05-12 00:00:00,4767.215,4773.652,4753.071,4762.401,8435
2026-05-12 00:30:00,4762.327,4763.907,4748.352,4748.953,6080
2026-05-12 01:00:00,4749.393,4755.416,4733.579,4735.305,12137
2026-05-12 01:30:00,4735.238,4738.877,4720.029,4727.188,9793
2026-05-12 02:00:00,4727.121,4733.807,4724.601,4727.116,6241
2026-05-12 02:30:00,4726.765,4733.457,4722.039,4730.222,7150
2026-05-12 03:00:00,4729.846,4733.189,4722.714,4723.93,5236
2026-05-12 03:30:00,4723.988,4727.973,4717.916,4720.297,3732
2026-05-12 04:00:00,4720.275,4730.32,4719.644,4722.18,3990
2026-05-12 04:30:00,4722.578,4726.439,4711.056,4714.228,4130
2026-05-12 05:00:00,4714.134,4718.586,4708.722,4715.117,5064
2026-05-12 05:30:00,4715.468,4722.126,4709.893,4714.412,7406
2026-05-12 06:00:00,4714.156,4714.399,4695.022,4696.123,7594
2026-05-12 06:30:00,4696.185,4704.888,4694.221,4696.862,6937
2026-05-12 07:00:00,4696.788,4699.73,4686.483,4697.913,6573
2026-05-12 07:30:00,4697.821,4703.73,4695.475,4699.927,4739
2026-05-12 08:00:00,4699.864,4706.587,4696.817,4702.839,4671
2026-05-12 08:30:00,4702.798,4706.497,4698.139,4703.545,4356
2026-05-12 09:00:00,4703.487,4703.487,4697.34,4699.814,3774
2026-05-12 09:30:00,4699.447,4705.255,4694.197,4699.274,5194
2026-05-12 10:00:00,4699.37,4708.481,4698.514,4700.036,4250
2026-05-12 10:30:00,4700.33,4700.353,4685.108,4694.49,5661
2026-05-12 11:00:00,4694.264,4700.22,4686.937,4699.905,5970
2026-05-12 11:30:00,4700.256,4709.371,4697.695,4706.734,4349
2026-05-12 12:00:00,4706.803,4708.341,4695.043,4697.339,6078
2026-05-12 12:30:00,4697.354,4711.679,4689.395,4705.518,9908
2026-05-12 13:00:00,4705.466,4709.057,4679.353,4690.638,10460
2026-05-12 13:30:00,4690.86,4701.712,4676.773,4679.415,13495
2026-05-12 14:00:00,4679.349,4695.085,4675.785,4683.315,10585
2026-05-12 14:30:00,4683.372,4687.981,4669.123,4672.96,11276
2026-05-12 15:00:00,4672.988,4676.067,4637.982,4655.804,14672
2026-05-12 15:30:00,4655.862,4670.087,4653.822,4666.172,8407
2026-05-12 16:00:00,4665.936,4675.127,4664.084,4668.037,5404
2026-05-12 16:30:00,4668.424,4674.363,4664.921,4670.936,5111
2026-05-12 17:00:00,4670.994,4682.376,4670.994,4679.465,5192
2026-05-12 17:30:00,4679.405,4680.615,4676.012,4678.929,3896
2026-05-12 18:00:00,4678.986,4687.851,4676.089,4685.114,4922
2026-05-12 18:30:00,4685.35,4698.24,4684.746,4696.106,4730
2026-05-12 19:00:00,4696.183,4704.585,4696.183,4703.322,3523
2026-05-12 19:30:00,4703.38,4715.876,4703.38,4715.486,3741
2026-05-12 20:00:00,4715.672,4719.473,4712.097,4713.041,2745
2026-05-12 20:30:00,4713.051,4715.931,4712.204,4715.161,1950
2026-05-12 22:00:00,4716.91,4721.046,4711.518,4716.845,2789
2026-05-12 22:30:00,4716.77,4722.234,4715.461,4717.105,2147
2026-05-12 23:00:00,4717.056,4723.773,4715.635,4720.416,2944
2026-05-12 23:30:00,4720.477,4723.443,4715.219,4716.694,3484
2026-05-13 00:00:00,4716.95,4727.045,4714.879,4722.498,6579
2026-05-13 00:30:00,4722.384,4724.984,4713.67,4714.651,5190
2026-05-13 01:00:00,4714.522,4716.999,4702.603,4704.331,8982
2026-05-13 01:30:00,4704.509,4710.753,4701.007,4702.585,5488
2026-05-13 02:00:00,4702.221,4707.414,4697.989,4700.367,4548
2026-05-13 02:30:00,4700.425,4700.425,4687.64,4691.957,5844
2026-05-13 03:00:00,4691.712,4700.668,4688.938,4700.436,4175
2026-05-13 03:30:00,4700.433,4705.918,4694.367,4695.935,3626
2026-05-13 04:00:00,4695.751,4703.454,4695.376,4701.152,3075
2026-05-13 04:30:00,4701.436,4703.347,4697.106,4699.526,3175
2026-05-13 05:00:00,4699.579,4707.323,4697.655,4697.884,3889
2026-05-13 05:30:00,4698.118,4705.411,4693.434,4704.025,5951
2026-05-13 06:00:00,4704.164,4715.154,4703.413,4708.546,5234
2026-05-13 06:30:00,4708.602,4713.718,4699.087,4701.674,4981
2026-05-13 07:00:00,4701.738,4708.873,4696.787,4707.414,5348
2026-05-13 07:30:00,4707.416,4707.842,4701.413,4702.945,3632
2026-05-13 08:00:00,4702.885,4704.327,4694.606,4696.864,4206
2026-05-13 08:30:00,4696.902,4702.944,4694.479,4700.557,3883
2026-05-13 09:00:00,4700.482,4701.866,4685.854,4689.071,4353
2026-05-13 09:30:00,4689.012,4701.009,4686.081,4700.694,4188
2026-05-13 10:00:00,4700.758,4710.509,4698.558,4699.702,4816
2026-05-13 10:30:00,4699.341,4699.959,4693.678,4693.894,3712
2026-05-13 11:00:00,4694.259,4700.494,4691.372,4698.309,4225
2026-05-13 11:30:00,4698.552,4705.395,4697.206,4697.206,4221
2026-05-13 12:00:00,4697.266,4701.47,4683.419,4684.838,6493
2026-05-13 12:30:00,4684.903,4687.075,4675.855,4683.847,9981
2026-05-13 13:00:00,4683.786,4694.719,4683.42,4688.502,6494
2026-05-13 13:30:00,4688.421,4690.969,4669.361,4679.436,11489
2026-05-13 14:00:00,4679.495,4685.311,4672.732,4683.907,8210
2026-05-13 14:30:00,4684.201,4691.01,4677.172,4679.891,7153
2026-05-13 15:00:00,4679.949,4691.826,4678.725,4691.074,5833
2026-05-13 15:30:00,4691.311,4700.181,4686.761,4695.3,5350
2026-05-13 16:00:00,4695.384,4709.995,4694.99,4706.941,5445
2026-05-13 16:30:00,4707.002,4707.716,4694.775,4695.732,4604
2026-05-13 17:00:00,4695.788,4701.348,4695.573,4698.165,3804
2026-05-13 17:30:00,4698.225,4698.539,4684.488,4685.64,4446
2026-05-13 18:00:00,4685.708,4693.97,4684.351,4691.78,3428
2026-05-13 18:30:00,4691.714,4692.771,4677.4,4684.757,4288
2026-05-13 19:00:00,4684.814,4690.55,4683.188,4687.28,2858
2026-05-13 19:30:00,4687.341,4689.42,4683.875,4688.062,3249
2026-05-13 20:00:00,4688.165,4693.562,4685.809,4691.132,2000
2026-05-13 20:30:00,4691.124,4692.858,4687.84,4688.821,1770
2026-05-13 22:00:00,4691.677,4697.187,4688.881,4696.9,1986
2026-05-13 22:30:00,4696.918,4700.663,4695.669,4700.215,1795
2026-05-13 23:00:00,4700.151,4702.281,4696.734,4697.449,1673
2026-05-13 23:30:00,4697.387,4697.639,4693.06,4696.689,2233
2026-05-14 00:00:00,4696.333,4705.497,4689.464,4701.155,5171
2026-05-14 00:30:00,4700.855,4706.85,4692.681,4705.132,4571
2026-05-14 01:00:00,4705.053,4706.897,4684.07,4692.815,11938
2026-05-14 01:30:00,4692.875,4695.152,4683.315,4688.549,8123
2026-05-14 02:00:00,4688.612,4694.122,4686.478,4693.324,5082
2026-05-14 02:30:00,4693.389,4699.703,4679.822,4686.455,7174
2026-05-14 03:00:00,4686.542,4693.176,4681.373,4691.114,6209
2026-05-14 03:30:00,4691.054,4691.319,4673.847,4674.804,5110
2026-05-14 04:00:00,4674.89,4707.498,4667.96,4702.432,6222
2026-05-14 04:30:00,4702.052,4712.812,4701.371,4702.528,5183
2026-05-14 05:00:00,4702.599,4704.188,4693.309,4693.77,4314
2026-05-14 05:30:00,4693.712,4703.256,4689.067,4689.898,6937
2026-05-14 06:00:00,4689.866,4694.709,4685.923,4691.099,5307
2026-05-14 06:30:00,4691.167,4702.34,4690.52,4700.053,5035
2026-05-14 07:00:00,4699.966,4706.789,4694.502,4705.365,5534
2026-05-14 07:30:00,4705.305,4718.881,4690.487,4693.217,7636
2026-05-14 08:00:00,4693.28,4705.009,4691.881,4702.842,5620
2026-05-14 08:30:00,4703.023,4706.482,4692.835,4693.393,4705
2026-05-14 09:00:00,4693.464,4697.94,4689.987,4690.741,4365
2026-05-14 09:30:00,4690.79,4702.397,4688.365,4699.596,5107
2026-05-14 10:00:00,4699.375,4705.233,4693.725,4697.609,4861
2026-05-14 10:30:00,4697.36,4698.155,4691.053,4696.725,4185
2026-05-14 11:00:00,4696.792,4698.887,4689.15,4692.001,4134
2026-05-14 11:30:00,4692.052,4704.793,4690.75,4694.433,4803
2026-05-14 12:00:00,4694.067,4707.496,4692.254,4702.984,6154
2026-05-14 12:30:00,4703.046,4709.953,4695.811,4704.898,6428
2026-05-14 13:00:00,4704.636,4707.763,4687.815,4688.297,9254
2026-05-14 13:30:00,4688.066,4691.033,4666.469,4679.71,16278
2026-05-14 14:00:00,4679.649,4700.953,4677.551,4691.28,11065
2026-05-14 14:30:00,4691.337,4692.333,4679.276,4679.638,7093
2026-05-14 15:00:00,4679.582,4689.362,4676.758,4685.954,6373
2026-05-14 15:30:00,4686.019,4688.973,4681.027,4685.984,4641
2026-05-14 16:00:00,4685.629,4686.973,4673.92,4677.212,4916
2026-05-14 16:30:00,4677.126,4678.961,4670.189,4678.636,4507
2026-05-14 17:00:00,4678.693,4683.087,4676.868,4677.354,4497
2026-05-14 17:30:00,4677.417,4681.823,4676.268,4678.328,3267
2026-05-14 18:00:00,4678.385,4678.551,4668.558,4673.588,4539
2026-05-14 18:30:00,4673.644,4674.993,4666.907,4671.419,3076
2026-05-14 19:00:00,4671.477,4671.885,4662.894,4663.036,2919
2026-05-14 19:30:00,4663.095,4665.331,4652.995,4654.331,4984
2026-05-14 20:00:00,4654.112,4657.34,4646.648,4648.005,2888
2026-05-14 20:30:00,4647.996,4652.815,4644.191,4651.346,2470
2026-05-14 22:00:00,4651.752,4659.404,4646.868,4658.971,2794
2026-05-14 22:30:00,4658.947,4662.739,4658.481,4662.204,1983
2026-05-14 23:00:00,4662.502,4664.404,4655.525,4663.966,2478
2026-05-14 23:30:00,4664.028,4665.332,4646.582,4652.328,4576
2026-05-15 00:00:00,4652.404,4658.214,4629.633,4629.712,10931
2026-05-15 00:30:00,4629.778,4630.616,4613.344,4629.968,11167
2026-05-15 01:00:00,4629.908,4631.476,4607.422,4609.06,19240
2026-05-15 01:30:00,4608.996,4624.289,4607.033,4613.916,12296
2026-05-15 02:00:00,4614.111,4619.094,4609.191,4612.445,8868
2026-05-15 02:30:00,4612.318,4623.18,4609.488,4618.23,7545
2026-05-15 03:00:00,4618.136,4622.091,4609.758,4612.922,5582
2026-05-15 03:30:00,4612.571,4617.209,4607.293,4615.29,4552
2026-05-15 04:00:00,4615.337,4621.745,4607.495,4610.668,4380
2026-05-15 04:30:00,4610.963,4614.867,4604.214,4605.798,4888
2026-05-15 05:00:00,4606.013,4606.591,4580.633,4588.704,9530
2026-05-15 05:30:00,4588.76,4590.08,4556.567,4558.787,17912
2026-05-15 06:00:00,4558.418,4578.367,4556.169,4574.914,13378
2026-05-15 06:30:00,4574.867,4580.598,4564.206,4569.563,9484
2026-05-15 07:00:00,4569.623,4588.583,4565.988,4581.571,10517
2026-05-15 07:30:00,4581.847,4582.542,4568.161,4570.618,6151
2026-05-15 08:00:00,4570.608,4572.008,4552.759,4558.093,9650
2026-05-15 08:30:00,4558.24,4563.685,4549.827,4554.507,8946
